Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00   20000/20000       void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [70]
-----------------------------------------------
                0.00    0.00     797/20000       void std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [77]
                0.00    0.00   19203/20000       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [82]
[75]     0.0    0.00    0.00   20000         void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [75]
                0.00    0.00   20000/79203       int&& std::forward<int>(std::remove_reference<int>::type&) [14]
                0.00    0.00   20000/20000       void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [71]
-----------------------------------------------
                0.00    0.00   10000/20000       getTranspose(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [191]
                0.00    0.00   10000/20000       findSCCs(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [193]
[76]     0.0    0.00    0.00   20000         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [76]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<int, std::allocator<int> >::push_back(int&&) [78]
[77]     0.0    0.00    0.00   20000         void std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [77]
                0.00    0.00   20000/79203       int&& std::forward<int>(std::remove_reference<int>::type&) [14]
                0.00    0.00   19203/39203       std::vector<int, std::allocator<int> >::end() [40]
                0.00    0.00   19203/19203       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [82]
                0.00    0.00     797/20000       void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [75]
-----------------------------------------------
                0.00    0.00   10000/20000       getTranspose(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [191]
                0.00    0.00   10000/20000       findSCCs(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [193]
[78]     0.0    0.00    0.00   20000         std::vector<int, std::allocator<int> >::push_back(int&&) [78]
                0.00    0.00   20000/20000       std::remove_reference<int&>::type&& std::move<int&>(int&) [80]
                0.00    0.00   20000/20000       void std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [77]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [180]
[79]     0.0    0.00    0.00   20000         void std::_Construct<std::vector<int, std::allocator<int> >>(std::vector<int, std::allocator<int> >*) [79]
                0.00    0.00   20000/70000       operator new(unsigned long, void*) [16]
                0.00    0.00   20000/30000       std::vector<int, std::allocator<int> >::vector() [57]
-----------------------------------------------
                0.00    0.00   20000/20000       std::vector<int, std::allocator<int> >::push_back(int&&) [78]
[80]     0.0    0.00    0.00   20000         std::remove_reference<int&>::type&& std::move<int&>(int&) [80]
-----------------------------------------------
                0.00    0.00   20000/20000       void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [165]
[81]     0.0    0.00    0.00   20000         void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [81]
                0.00    0.00   20000/30000       std::vector<int, std::allocator<int> >::~vector() [58]
-----------------------------------------------
                0.00    0.00   19203/19203       void std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [77]
[82]     0.0    0.00    0.00   19203         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [82]
                0.00    0.00   38406/58406       std::vector<int, std::allocator<int> >::_S_use_relocate() [33]
                0.00    0.00   38406/88406       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [12]
                0.00    0.00   38406/156812      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [9]
                0.00    0.00   38406/58406       std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [31]
                0.00    0.00   19203/29203       std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [67]
                0.00    0.00   19203/39203       std::vector<int, std::allocator<int> >::begin() [41]
                0.00    0.00   19203/29203       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [66]
                0.00    0.00   19203/29203       std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [68]
                0.00    0.00   19203/79203       int&& std::forward<int>(std::remove_reference<int>::type&) [14]
                0.00    0.00   19203/20000       void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [75]
                0.00    0.00   19203/59203       std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [25]
-----------------------------------------------
                0.00    0.00       1/10002       std::deque<int, std::allocator<int> >::begin() [246]
                0.00    0.00   10001/10002       std::deque<int, std::allocator<int> >::end() [87]
[83]     0.0    0.00    0.00   10002         std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [83]
-----------------------------------------------
                0.00    0.00   10001/10001       findSCCs(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [193]
[84]     0.0    0.00    0.00   10001         bool __gnu_cxx::operator!=<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [84]
                0.00    0.00   20002/20002       __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [69]
-----------------------------------------------
                0.00    0.00   10001/10001       std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [86]
[85]     0.0    0.00    0.00   10001         std::deque<int, std::allocator<int> >::empty() const [85]
                0.00    0.00   10001/10001       bool std::operator==<int, int&, int*>(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [88]
-----------------------------------------------
                0.00    0.00   10001/10001       findSCCs(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [193]
[86]     0.0    0.00    0.00   10001         std::stack<int, std::deque<int, std::allocator<int> > >::empty() const [86]
                0.00    0.00   10001/10001       std::deque<int, std::allocator<int> >::empty() const [85]
-----------------------------------------------
                0.00    0.00       1/10001       std::deque<int, std::allocator<int> >::~deque() [248]
                0.00    0.00   10000/10001       std::deque<int, std::allocator<int> >::back() [99]
[87]     0.0    0.00    0.00   10001         std::deque<int, std::allocator<int> >::end() [87]
                0.00    0.00   10001/10002       std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [83]
-----------------------------------------------
                0.00    0.00   10001/10001       std::deque<int, std::allocator<int> >::empty() const [85]
[88]     0.0    0.00    0.00   10001         bool std::operator==<int, int&, int*>(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [88]
-----------------------------------------------
                0.00    0.00   10000/10000       findSCCs(int, int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [193]
[89]     0.0    0.00    0.00   10000         DFSUtil(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&, std::vector<int, std::allocator<int> >&) [89]
                0.00    0.00   20000/60000       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [24]
                0.00    0.00   20000/60000       bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [20]
                0.00    0.00   10000/20000       std::_Bit_reference::operator=(bool) [73]
                0.00    0.00   10000/10000       std::vector<int, std::allocator<int> >::push_back(int const&) [106]
                0.00    0.00   10000/30000       std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) const [48]
                0.00    0.00   10000/30000       std::vector<int, std::allocator<int> >::begin() const [50]
